Country;Code;Series Name;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Angola;AGO;Tax revenue (% of GDP);18.0745701171648;17.1091178120826;23.385169992983;21.499160563566;25.6501498565559;18.3610792311247;16.599947206125;16.1034124367128;14.8227191113256;14.184762657139;13.5426301621262;11.0020190179303;9.73251248352788;9.223777502108;9.64477850341357;10.090385804431;..;..;..;..
Angola;AGO;Rule of Law: Percentile Rank;5.28846168518066;6.22009563446045;8.13397121429443;6.22009563446045;7.21153831481934;9.47867298126221;8.05687236785889;8.92018795013428;7.51173686981201;7.51173686981201;11.5384616851807;12.8571424484253;16.1904754638672;14.7619047164917;16.6666660308838;15.2380952835083;18.0952377319336;17.1428565979004;16.0377349853516;..
Antigua and Barbuda;ATG;Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Antigua and Barbuda;ATG;Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Antigua and Barbuda;ATG;Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Antigua and Barbuda;ATG;Mobile cellular subscriptions (per 100 people);68.40551805;107.67632;136.1958564;137.0232638;164.0725036;159.6103343;196.009102;202.940193;145.2893674;129.2224595;134.5208212;195.6860129;198.754472;201.933735;..;199.7481436;198.5668652;197.3825359;..;..
Antigua and Barbuda;ATG;Fixed broadband subscriptions (per 100 people);2.105369833;7.263143397;1.904914953;2.762875536;5.989117248;18.94385691;8.307369158;6.918101212;14.90749823;17.68082534;12.0511901;11.11852346;10.22591758;9.87719356;..;8.684701898;8.633341967;8.581849389;..;..
Antigua and Barbuda;ATG;Government Effectiveness: Percentile Rank;70.1492538452148;66.6666641235352;67.3170700073242;66.9902877807617;68.4466018676758;68.4210510253906;68.4210510253906;67.7725143432617;67.7725143432617;68.2464447021484;50.961540222168;61.9047622680664;63.3333320617676;51.9047622680664;50.476188659668;49.523811340332;44.2857131958008;44.2857131958008;46.2264137268066;..
Antigua and Barbuda;ATG;Trade (% of GDP);..;..;..;..;..;..;..;..;..;..;141.533614122552;130.047089857133;132.018040013227;127.973130855251;130.655152659419;137.625175755884;94.3457201737921;101.122883462968;117.630005076464;..
Antigua and Barbuda;ATG;Tax revenue (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Antigua and Barbuda;ATG;Rule of Law: Percentile Rank;78.3653869628906;69.3779907226563;78.4689025878906;79.9043045043945;80.7692337036133;81.0426559448242;80.0947875976563;78.4037551879883;78.4037551879883;73.7089233398438;49.519229888916;70;68.5714263916016;65.2380981445313;64.2857131958008;62.3809509277344;64.2857131958008;60;61.7924537658691;..
Armenia;ARM;Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+);..;..;..;..;..;..;..;17.49;..;..;17.67;..;..;47.76;..;..;..;55.35;..;..
Armenia;ARM;Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+);..;..;..;..;..;..;..;18.15;..;..;14.74;..;..;40.91;..;..;..;52.18;..;..
Armenia;ARM;Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+);..;..;..;..;..;..;..;18.6;..;..;19.88;..;..;48.02;..;..;..;57.37;..;..
Armenia;ARM;Mobile cellular subscriptions (per 100 people);6.631634399;10.43709632;41.62457715;62.45557755;48.33377522;73.92986395;131.1938086;109.6360981;114.013624;115.3337511;119.696221;120.3535058;119.8452458;122.3218158;126.1831509;128.2969735;124.3508359;128.961359;135.2539805;..
Armenia;ARM;Fixed broadband subscriptions (per 100 people);0.032618499;0.065304869;..;0.129809915;0.462522721;1.345614608;3.176398274;5.482223139;7.275990668;8.377312345;9.442616257;9.946484309;10.43919137;11.05636442;12.24893418;13.67452764;15.34095283;16.71893038;18.3703181;..
Armenia;ARM;Government Effectiveness: Percentile Rank;52.7363166809082;50.9803924560547;45.8536567687988;43.2038841247559;50;55.0239219665527;48.8038291931152;51.1848335266113;54.9763031005859;58.7677726745605;44.230770111084;41.9047622680664;40;42.3809509277344;47.1428565979004;42.3809509277344;39.523811340332;40;39.1509437561035;..
Armenia;ARM;Trade (% of GDP);73.0706339919371;70.1397385835334;61.0301379818566;56.9750470853147;54.5423279613666;57.2742357441995;64.642975973633;69.4355736620453;75.9616759606704;77.5550481598824;75.778866962639;71.6820743427575;76.0779674593548;87.202376539837;92.473107021212;96.1141541288708;69.4888075396076;79.6698888228399;101.006492374141;..
Armenia;ARM;Tax revenue (% of GDP);13.9964056466186;14.3356634088462;14.3959865593942;15.962531729107;17.3217587321083;16.5058632327843;17.0700513990102;17.2194190490991;17.4916420766113;21.5862138752919;21.5991745525223;20.931220827141;21.2773752756378;20.7806533587524;20.8701039031814;22.2851709900772;21.8604192761626;22.0010047423132;..;..
Armenia;ARM;Rule of Law: Percentile Rank;38.461540222168;40.6698570251465;35.8851661682129;37.7990417480469;44.230770111084;40.7582931518555;37.9146919250488;41.7840385437012;42.2535209655762;45.0704231262207;38.461540222168;38.5714302062988;49.0476188659668;46.1904754638672;48.0952377319336;48.5714302062988;49.523811340332;48.5714302062988;46.2264137268066;..
Aruba;ABW;Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Aruba;ABW;Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Aruba;ABW;Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Aruba;ABW;Mobile cellular subscriptions (per 100 people);105.1838786;109.4556693;114.0409598;117.3566698;123.2764603;129.0166512;131.3507803;..;132.2077719;134.9144635;134.8533699;135.2427175;..;..;..;132.4665076;132.2887836;132.3496283;..;..
Aruba;ABW;Fixed broadband subscriptions (per 100 people);7.443874278;12.99069674;14.59427233;16.52701293;18.77219478;18.94932065;19.15150186;..;..;18.66251944;18.53389192;18.22419598;..;..;..;17.85009677;17.82614814;17.83434708;..;..
Aruba;ABW;Government Effectiveness: Percentile Rank;88.059700012207;88.2352905273438;87.8048782348633;87.3786392211914;86.4077682495117;89.9521560668945;85.6459350585938;85.3080596923828;85.7819900512695;85.3080596923828;75.4807662963867;75.7142868041992;76.6666641235352;78.0952377319336;80;80;83.8095245361328;82.8571395874023;82.0754699707031;..
Aruba;ABW;Trade (% of GDP);132.430929795173;145.050280144237;141.042626734626;139.972309491093;139.110149824701;137.556575933708;135.464654677581;154.437786862887;156.645197205944;161.891280319633;162.88205210123;145.833663297637;142.239763387132;143.804295515015;145.213552350892;145.343572735289;124.162375085101;139.900087228436;160.459256577396;..
Aruba;ABW;Tax revenue (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Aruba;ABW;Rule of Law: Percentile Rank;80.7692337036133;77.9904327392578;72.7272720336914;75.1196136474609;76.4423065185547;89.5734634399414;89.5734634399414;88.2629089355469;87.3239440917969;87.3239440917969;81.7307662963867;85.2380981445313;86.1904754638672;87.1428604125977;86.1904754638672;85.7142868041992;86.6666641235352;86.1904754638672;87.2641525268555;..
Austria;AUT;Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+);..;..;..;..;..;..;..;97.08;..;..;96.73;..;..;98.16;..;..;..;99.95;..;..
Austria;AUT;Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+);..;..;..;..;..;..;..;96.56;..;..;97.37;..;..;98.38;..;..;..;100;..;..
Austria;AUT;Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+);..;..;..;..;..;..;..;97.78;..;..;98.13;..;..;99.09;..;..;..;99.95;..;..
Austria;AUT;Mobile cellular subscriptions (per 100 people);97.80672818;105.3234981;112.2552739;119.4976758;129.9823149;137.0500745;146.3739125;155.1932739;161.1931998;156.5179428;151.5621925;155.8663134;126.8182509;123.4328495;124.2461975;120.7891044;120.3155961;121.9694798;123.4348071;..
Austria;AUT;Fixed broadband subscriptions (per 100 people);10.64712882;14.27002733;17.32028361;19.55460352;20.77842294;22.51634197;24.51801896;24.99880828;25.27036755;26.32808222;27.60334404;28.41217756;28.88231849;28.54675921;28.51871023;28.36618265;29.25533497;29.05151511;29.32158056;..
Austria;AUT;Government Effectiveness: Percentile Rank;93.0348281860352;92.6470565795898;96.0975646972656;96.6019439697266;94.6601943969727;93.7799072265625;97.1291885375977;92.890998840332;92.890998840332;92.890998840332;91.3461532592773;89.0476226806641;90.9523773193359;90.9523773193359;90.9523773193359;91.4285736083984;93.8095245361328;93.8095245361328;91.5094375610352;..
Austria;AUT;Trade (% of GDP);90.7923456929297;94.0338056833054;98.0883112053436;100.733254061926;102.073682731706;87.0622309742796;99.0197962369563;105.102788629725;105.152177427838;104.066414086373;103.503535251069;102.42731538918;100.982078278741;104.938844932748;107.923639505579;107.892514611522;99.7082951791188;110.984958052906;123.685438704967;..
Austria;AUT;Tax revenue (% of GDP);26.3086724864457;25.5139554642579;25.0504425566822;25.3919943156154;26.0775197165623;25.2251652368968;25.2816355062362;25.4279852755305;25.92819764092;26.4151730942712;26.4178983110922;26.8261674155428;25.4191692326751;25.4222261761887;25.4175021216714;25.5828349182075;24.4151398023453;25.8406828206258;..;..
Austria;AUT;Rule of Law: Percentile Rank;96.1538467407227;97.6076583862305;98.5645904541016;99.5215301513672;98.5576934814453;96.2085342407227;96.6824645996094;96.7136154174805;97.6525802612305;97.6525802612305;96.6346130371094;96.1904754638672;95.7142868041992;97.1428604125977;98.5714263916016;98.5714263916016;97.1428604125977;97.1428604125977;95.7547149658203;..
Azerbaijan;AZE;Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+);..;..;..;..;..;..;..;14.9;..;..;29.15;..;..;28.57;..;..;..;..;46.26;..
Azerbaijan;AZE;Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+);..;..;..;..;..;..;..;14.26;..;..;25.9;..;..;27.72;..;..;..;..;38.84;..
Azerbaijan;AZE;Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+);..;..;..;..;..;..;..;18.56;..;..;36.31;..;..;34.54;..;..;..;..;49.5;..
Azerbaijan;AZE;Mobile cellular subscriptions (per 100 people);17.02308418;25.90039991;37.92497713;50.89874753;72.75801316;85.05960989;98.51590341;108.1321708;106.7431224;105.3629953;108.3211865;108.4519054;102.1325853;100.550391;101.8436601;105.0577494;100.577047;104.8878056;106.8548072;..
Azerbaijan;AZE;Fixed broadband subscriptions (per 100 people);..;0.025230363;0.045131122;0.16444384;0.666689186;1.096535955;5.145443393;10.40567949;14.43870146;17.80831991;19.48361097;19.25746288;18.07956258;17.92386428;18.62505691;18.98817454;19.40188145;19.93257631;20.24218016;..
Azerbaijan;AZE;Government Effectiveness: Percentile Rank;17.9104480743408;26.9607849121094;30.2439022064209;22.3300971984863;23.3009700775146;30.1435413360596;24.4019145965576;24.6445503234863;24.6445503234863;38.8625602722168;42.788459777832;45.238094329834;46.6666679382324;46.6666679382324;47.6190490722656;46.1904754638672;47.6190490722656;58.5714302062988;50.9433975219727;..
Azerbaijan;AZE;Trade (% of GDP);121.507115894117;115.841884607706;105.262399846369;96.6418081486575;89.2428968637573;74.7440416836369;74.9859884610856;80.5080450059522;78.263069540422;74.6758447629851;69.4832251953347;72.6015079073189;90.0773187345677;90.4023156823216;91.6725765369825;85.8181454084561;72.0178676487811;76.286865687015;87.0777533181195;..
Azerbaijan;AZE;Tax revenue (% of GDP);..;..;..;..;16.4211753684861;14.1067089869809;12.1577769928176;12.2247609538804;12.7786393685483;13.3883331614589;14.2125356482603;15.6031629275469;14.5555165725558;13.1640455061148;12.9712717874444;14.2188526451777;15.1855725074093;13.4213202980155;..;..
Azerbaijan;AZE;Rule of Law: Percentile Rank;19.7115383148193;26.7942581176758;21.5311012268066;21.5311012268066;22.115385055542;20.3791465759277;21.3270149230957;17.8403759002686;21.5962448120117;26.2910804748535;28.365385055542;28.0952377319336;31.9047622680664;31.4285717010498;28.5714282989502;28.0952377319336;24.2857151031494;30;25.943395614624;..
Bahamas, The;BHS;Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Bahamas, The;BHS;Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Bahamas, The;BHS;Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Bahamas, The;BHS;Mobile cellular subscriptions (per 100 people);54.2152205;65.48832101;71.73598666;104.5665509;98.69209884;97.4881608;114.7626932;79.05543061;78.52149264;74.41981071;80.9089998;79.24028134;90.965109;88.60207508;96.71589874;105.1785039;114.6450432;97.42269052;98.53872346;..
Bahamas, The;BHS;Fixed broadband subscriptions (per 100 people);3.731673905;3.847569321;4.704477917;5.731604346;7.0287628;8.582638015;6.617694335;4.100013229;20.39726641;18.79683651;19.83085388;20.63112112;21.49827262;21.77033733;20.20571975;20.34200372;20.4196107;20.34782523;20.4939705;..
Bahamas, The;BHS;Government Effectiveness: Percentile Rank;86.5671615600586;85.2941207885742;84.3902435302734;83.4951477050781;83.980583190918;79.4258346557617;81.8181838989258;78.6729888916016;78.1990509033203;75.3554534912109;74.038459777832;72.8571395874023;72.8571395874023;71.4285736083984;70;67.6190490722656;67.6190490722656;67.6190490722656;65.0943374633789;..
Bahamas, The;BHS;Trade (% of GDP);76.0019833710461;81.3962709176308;87.5507143032777;88.0128155625079;87.4292228766863;76.5210439633098;78.6756024311196;88.3336891598687;84.2515204656543;86.8404598143427;85.1796843678245;73.4847381541862;70.7202913844164;72.478067490921;76.1727887715749;72.3992434162665;59.036762142989;67.7582497657795;80.1967838479073;..
Bahamas, The;BHS;Tax revenue (% of GDP);9.42833415605685;10.0017079766577;11.2483316531019;11.3588658867582;12.1213661409842;11.2520687319925;10.7623149327044;13.0110208622256;12.0393694675572;11.8620646365254;11.4559535422058;12.8806376143032;14.2905342870273;15.0239946987391;14.5071284061453;16.8370358458346;19.0500991019622;13.9812159252576;16.7340021011987;..
Bahamas, The;BHS;Rule of Law: Percentile Rank;90.3846130371094;89.9521560668945;85.6459350585938;88.0382766723633;86.538459777832;72.9857788085938;69.1943130493164;68.0751190185547;68.5446014404297;69.9530487060547;75.4807662963867;70.9523773193359;58.5714302062988;58.5714302062988;56.1904754638672;54.2857131958008;54.2857131958008;54.761905670166;55.6603775024414;..
Bahrain;BHR;Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+);..;..;..;..;..;..;..;64.51;..;..;81.94;..;..;82.61;..;..;..;..;..;..
Bahrain;BHR;Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+);..;..;..;..;..;..;..;48.78;..;..;66.74;..;..;75.41;..;..;..;..;..;..
Bahrain;BHR;Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+);..;..;..;..;..;..;..;74.09;..;..;85.82;..;..;85.48;..;..;..;..;..;..
Bahrain;BHR;Mobile cellular subscriptions (per 100 people);77.96067195;85.05212763;93.45537498;107.2508102;129.7600831;118.8664576;129.1151861;139.7312217;173.3884708;175.1793056;177.6320346;184.9333623;212.4528521;162.3024312;140.7017898;128.4065325;119.86485;131.4487123;145.4432145;..
Bahrain;BHR;Fixed broadband subscriptions (per 100 people);1.794466621;2.376261336;3.97824878;6.559433059;8.43144866;11.82861886;12.76419381;24.05135977;24.11442529;23.78239052;21.93307473;18.57669758;16.48516913;13.32773672;8.492745438;9.43602813;10.22106048;11.42028272;11.70426149;..
Bahrain;BHR;Government Effectiveness: Percentile Rank;69.651741027832;64.7058792114258;65.365852355957;66.5048522949219;66.5048522949219;67.464111328125;66.9856491088867;68.2464447021484;68.7203826904297;69.6682434082031;71.6346130371094;70.9523773193359;65.2380981445313;59.0476188659668;58.0952377319336;62.3809509277344;66.6666641235352;73.3333358764648;72.1698150634766;..
Bahrain;BHR;Trade (% of GDP);140.737310039923;148.313525108923;147.104181068989;137.785050572304;145.882511145821;117.963725409489;120.472394522656;174.155268022181;185.884650580276;191.872554115951;175.567836938356;154.931374967452;139.620555512011;143.086667256454;150.806054558909;141.700834964514;140.218012418796;159.87298054363;..;..
Bahrain;BHR;Tax revenue (% of GDP);4.21684066611925;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Bahrain;BHR;Rule of Law: Percentile Rank;69.2307662963867;68.8995208740234;61.2440185546875;66.0287094116211;65.3846130371094;64.4549789428711;63.5071105957031;62.4413146972656;60.5633811950684;61.5023460388184;66.8269195556641;65.7142868041992;65.7142868041992;65.7142868041992;65.2380981445313;67.1428604125977;65.2380981445313;65.2380981445313;65.0943374633789;..
Bangladesh;BGD;Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+);..;..;..;..;..;..;..;31.74;..;..;30.99;..;..;50.05;..;..;..;52.81;..;..
Bangladesh;BGD;Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+);..;..;..;..;..;..;..;26.01;..;..;26.45;..;..;35.84;..;..;..;43.46;..;..
Bangladesh;BGD;Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+);..;..;..;..;..;..;..;36.76;..;..;35.44;..;..;53.53;..;..;..;54.55;..;..
Bangladesh;BGD;Mobile cellular subscriptions (per 100 people);2.004154126;6.386938172;13.41312473;23.84554569;30.69701239;35.00813289;45.77354649;56.1667898;63.89610407;75.66900657;81.34459807;83.23875309;85.10324101;93.29458051;98.83168698;100.0336994;105.2911628;108.9094426;105.2642491;..
Bangladesh;BGD;Fixed broadband subscriptions (per 100 people);..;..;..;0.03032554;0.034382854;0.215872051;0.279375846;0.311894589;0.394804677;0.990276974;1.983293958;3.100133055;4.125802687;4.512220246;4.919779005;4.885019669;6.004516759;6.575890134;6.934425832;..
Bangladesh;BGD;Government Effectiveness: Percentile Rank;18.4079608917236;18.6274509429932;22.4390239715576;26.6990299224854;25.7281551361084;23.4449768066406;25.8373203277588;25.1184825897217;23.6966819763184;23.6966819763184;21.634614944458;23.8095245361328;26.1904754638672;22.8571434020996;22.380952835083;24.761905670166;20.4761905670166;27.619047164917;23.1132068634033;..
Bangladesh;BGD;Trade (% of GDP);26.8582341492431;34.396934864465;38.1119244325921;39.9423826531735;42.6209140325589;40.092796223023;37.8028426708321;47.4208498356898;48.1109227490467;46.2964027228174;44.5140801968096;42.0859963070382;31.3341501346142;29.9997293817388;32.514635419986;31.5780512814675;26.271447376215;27.7240047036631;33.7799672705735;..
Bangladesh;BGD;Tax revenue (% of GDP);7.04644841818552;7.13567003946154;7.04330405780911;6.91726266856821;7.65602988282474;7.49811626276927;7.83468474946733;8.68592470557816;9.02456269019499;8.96241331541821;8.6353777373447;8.49834882820801;7.31691184755758;6.99714233139482;7.73177304533511;7.63863817850188;7.00153674405437;7.64236301017901;..;..
Bangladesh;BGD;Rule of Law: Percentile Rank;14.9038457870483;17.7033500671387;20.5741634368896;23.4449768066406;25.480770111084;26.0663509368896;26.0663509368896;28.1690139770508;18.7793426513672;20.6572761535645;24.0384616851807;25.238094329834;27.619047164917;27.619047164917;27.619047164917;27.1428565979004;31.4285717010498;28.5714282989502;29.7169818878174;..
Barbados;BRB;Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Barbados;BRB;Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Barbados;BRB;Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Barbados;BRB;Mobile cellular subscriptions (per 100 people);74.53790432;76.51487882;87.68350676;94.89839525;105.8785556;123.1084181;127.4288252;126.2920802;126.4657963;111.1400863;110.077011;120.3928324;119.2209554;118.0445365;117.7476331;117.5408666;105.0970277;112.6006401;114.8585936;..
Barbados;BRB;Fixed broadband subscriptions (per 100 people);11.03517625;11.85333071;14.34773284;17.36380248;18.05197425;20.93012214;20.4542228;22.73581961;24.21596101;24.48774674;28.01151741;28.14591327;31.18152227;32.00005731;31.94273619;38.11942323;45.60142219;36.47368421;37.57523035;..
Barbados;BRB;Government Effectiveness: Percentile Rank;86.0696487426758;88.7254867553711;88.2926864624023;87.8640747070313;91.2621383666992;89.4736862182617;88.5167465209961;89.0995254516602;89.5734634399414;87.6777267456055;86.0576934814453;80;80.9523773193359;76.1904754638672;67.1428604125977;72.3809509277344;68.5714263916016;69.0476226806641;65.5660400390625;..
Barbados;BRB;Trade (% of GDP);92.0467411815938;97.616180128289;96.516852600505;91.1435601198117;94.5373804921373;88.4604187660956;86.8995729560928;86.61627007989;87.1549790305276;92.0350865960239;89.5488146826408;87.1704689480355;78.4754196518902;76.2824750115177;81.0390881072355;80.8550673082324;65.299231873048;70.183421015214;78.348055684699;..
Barbados;BRB;Tax revenue (% of GDP);25.7744229931775;26.7347427673779;25.2849654094299;25.9597546106119;25.4274584713442;24.7146599932818;24.7066583869437;25.9591258697706;24.4507639823575;23.0290727449286;23.4608172529527;25.289897634136;27.4189551132492;..;..;..;..;..;..;..
Barbados;BRB;Rule of Law: Percentile Rank;91.3461532592773;89.4736862182617;89.4736862182617;88.5167465209961;88.461540222168;82.4644546508789;83.4123229980469;83.5680770874023;82.1596221923828;83.5680770874023;83.1730804443359;81.9047622680664;75.2380981445313;72.8571395874023;62.8571434020996;61.4285697937012;60.476188659668;61.9047622680664;60.3773574829102;..
Belarus;BLR;Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+);..;..;..;..;..;..;..;58.6;..;..;71.98;..;..;81.16;..;..;..;..;..;..
Belarus;BLR;Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+);..;..;..;..;..;..;..;58.07;..;..;71.96;..;..;81.34;..;..;..;..;..;..
Belarus;BLR;Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+);..;..;..;..;..;..;..;62.26;..;..;76.08;..;..;85.01;..;..;..;..;..;..
Belarus;BLR;Mobile cellular subscriptions (per 100 people);22.39351493;41.26253389;60.35626399;70.83258616;83.04193393;99.26716397;106.1807277;110.177396;110.1376877;114.686658;117.6215475;118.016106;117.8382404;117.5863907;119.8449004;120.1910673;121.490553;122.7801287;123.4472552;..
Belarus;BLR;Fixed broadband subscriptions (per 100 people);0.007500216;0.015742067;0.115638956;1.728131915;4.883413334;11.19412469;17.12627552;21.61400938;26.11829541;28.74628939;27.69155145;29.93107958;31.59759212;32.58473841;33.02041736;33.23215461;33.79323087;33.81524525;32.7748094;..
Belarus;BLR;Government Effectiveness: Percentile Rank;7.46268653869629;12.2549018859863;9.7560977935791;11.1650485992432;10.6796112060547;8.13397121429443;9.56937789916992;9.47867298126221;18.4834117889404;18.0094795227051;34.6153831481934;34.761905670166;33.8095245361328;39.0476188659668;41.9047622680664;44.761905670166;18.0952377319336;20.4761905670166;19.8113212585449;..
Belarus;BLR;Trade (% of GDP);142.136510387704;118.88435169233;124.295103889386;128.153877979073;129.599478545475;108.63564482836;115.917972989303;157.974255073313;153.085269313372;119.815965235724;110.651658620732;115.913691469247;125.209322899662;133.368006959943;139.393394375409;130.850132114123;118.933883690331;136.014450556595;121.582869146279;..
Belarus;BLR;Tax revenue (% of GDP);18.3713469008917;20.1496562779039;22.2230966228065;23.7266987288672;25.3533892055523;18.6294706290955;16.321438373621;14.5090725642403;14.6629750334495;13.3549628478795;12.6977670733069;14.1730645144923;13.7882356123814;13.0190302331959;14.67253298414;13.3015160119125;12.0229071990569;12.8250049647951;..;..
Belarus;BLR;Rule of Law: Percentile Rank;12.5;11.9617223739624;8.61244010925293;11.4832534790039;13.942307472229;15.6398105621338;14.2180099487305;13.1455402374268;19.7183094024658;20.1877937316895;21.1538467407227;19.0476188659668;24.2857151031494;19.5238094329834;19.0476188659668;20.9523811340332;14.2857141494751;12.380952835083;11.7924528121948;..
Belgium;BEL;Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+);..;..;..;..;..;..;..;96.31;..;..;98.13;..;..;98.64;..;..;..;99.01;..;..
Belgium;BEL;Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+);..;..;..;..;..;..;..;97.18;..;..;99.51;..;..;98.82;..;..;..;98.65;..;..
Belgium;BEL;Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+);..;..;..;..;..;..;..;98.15;..;..;99.53;..;..;99.3;..;..;..;99.65;..;..
Belgium;BEL;Mobile cellular subscriptions (per 100 people);87.33323948;91.32561654;93.04921348;100.792448;105.7332365;109.0163124;111.731029;114.0583084;111.623776;110.9153557;113.9396941;113.5645872;110.9039753;99.76104331;99.9891253;99.99135577;99.72332827;101.1083743;101.8707731;..
Belgium;BEL;Fixed broadband subscriptions (per 100 people);15.49272094;19.11750695;23.16536702;25.6213806;27.8044091;29.193205;31.00900666;32.34613411;33.46897057;34.48463816;35.88888264;36.63706991;37.73412463;38.46437565;39.33189712;39.88254098;40.94729537;42.37792621;43.51296722;..
Belgium;BEL;Government Effectiveness: Percentile Rank;93.532341003418;93.1372528076172;94.1463394165039;91.7475738525391;87.8640747070313;92.3444976806641;93.3014373779297;94.7867279052734;94.7867279052734;94.7867279052734;90.8653869628906;91.4285736083984;89.523811340332;85.7142868041992;86.1904754638672;82.8571395874023;84.2857131958008;83.3333358764648;84.9056625366211;..
Belgium;BEL;Trade (% of GDP);136.918405348432;144.529050669983;149.567509299511;152.468446875303;161.088447790447;135.406040531897;149.997673074386;161.493723664633;160.746030229324;157.850845041743;158.783215919076;154.192546509323;157.66502598438;165.32583634966;166.494787097425;164.166215073989;155.263433762122;174.084085668565;193.092158876104;..
Belgium;BEL;Tax revenue (% of GDP);25.5379612606576;25.4713299290151;25.2877504793919;24.7885375338784;25.2541698756848;23.7814627872664;24.4682424221396;24.9366568094395;25.8241412500612;26.1908470779882;26.1345254492953;24.3545378057285;22.8423291844664;23.4482589712933;24.0085660105362;22.6341104905571;22.0119384209623;23.1008588591805;..;..
Belgium;BEL;Rule of Law: Percentile Rank;88.9423065185547;88.5167465209961;88.9952163696289;88.9952163696289;89.4230804443359;88.6255950927734;90.0473937988281;90.1408462524414;90.1408462524414;90.1408462524414;88.9423065185547;88.0952377319336;88.5714263916016;87.6190490722656;87.6190490722656;87.6190490722656;87.6190490722656;87.6190490722656;88.2075500488281;..
Belize;BLZ;Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+);..;..;..;..;..;..;..;..;..;..;48.21;..;..;..;..;..;..;..;..;..
Belize;BLZ;Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+);..;..;..;..;..;..;..;..;..;..;52.28;..;..;..;..;..;..;..;..;..
Belize;BLZ;Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+);..;..;..;..;..;..;..;..;..;..;52.2;..;..;..;..;..;..;..;..;..
Belize;BLZ;Mobile cellular subscriptions (per 100 people);27.56055974;34.23985733;40.86877314;39.81303883;52.35432867;51.49536875;60.29102221;67.49054737;51.15513901;50.65885671;48.90232307;58.89499293;60.69172801;63.90324879;64.46818089;65.51587659;66.84898207;65.9948854;..;..
